19,794520547945204;85,4269909450322
23,493150684931507;70,87052844698944
26,575342465753423;60,46405391313086
31,71232876712329;47,43224958141393
36,23287671232877;38,99190712178709
41,16438356164384;32,057610281243676
47,12328767123287;25,63201192980787
53,6986301369863;20,49831285617434
58,83561643835616;17,17378440460238
63,76712328767123;14,79894777032541
68,49315068493149;12,75168899139708
75,06849315068492;10,5883835163161
81,64383561643835;8,792079666013816
85,75342465753424;7,8645006116845195
92,12328767123287;6,6537795944019935
97,67123287671231;5,788935937132419
103,42465753424655;5,036826978886889
109,99999999999999;4,342556868756769
112,05479452054794;4,145881790948159
