20;206,67908726462144
22,67123287671233;174,65884353127473
26,575342465753423;139,5605164600877
30,06849315068493;114,68946868649627
33,56164383561644;95,140657046315
38,6986301369863;73,93685518244293
42,397260273972606;62,502127669184375
46,3013698630137;52,344969684126866
50,61643835616438;43,84408553681028
54,726027397260275;37,06813673569169
59,246575342465746;31,343421941433668
64,17808219178082;26,258284052144376
68,90410958904108;22,414114382529213
72,39726027397259;20,045516486753268
77,53424657534245;17,113088851865104
81,23287671232876;15,305658826333836
86,16438356164382;13,313691575916408
90,8904109589041;11,689572576241297
95,20547945205477;10,456976306433768
100,13698630136986;9,268636555556514
106,0958904109589;7,98951590433886
111,23287671232875;7,082036338494252
115,34246575342465;6,455069938437406
118,83561643835615;5,9940884808363455
