20,205479452054796;792,4976092148919
22,465753424657535;675,9549082424631
24,931506849315067;571,194234062851
28,630136986301366;443,69337912671807
31,917808219178085;357,8101856700826
35,205479452054796;294,02598653888595
38,28767123287671;243,87787858875507
41,986301369863014;198,55448670806533
45,06849315068493;169,39917695111342
49,38356164383561;135,37522654127844
52,87671232876713;114,43136203964782
57,19178082191781;94,06279204589592
61,50684931506849;78,04989025808264
66,43835616438356;64,16954565911404
70,95890410958903;53,751796575046235
76,50684931506848;43,78767526054136
81,02739726027396;37,374825532655024
85,75342465753424;31,903212443449476
91,50684931506848;26,48405869177673
96,43835616438355;22,8217725395925
102,1917808219178;19,304686961137996
106,91780821917807;16,79118206885202
112,05479452054794;14,606820443369083
115,75342465753424;13,187453657242925
119,04109589041094;12,016885472954417
