x_VG_10, y_VG_10
20,21.66230659171523
24.315068493150683,18.1443227279159
28.424657534246577,15.340181637275299
36.02739726027397,11.598876084793234
45.06849315068493,8.530060515866609
49.58904109589041,7.418953738129311
55.136986301369866,6.275207596267052
60.68493150684931,5.408499547870187
66.02739726027396,4.705211762443291
72.1917808219178,4.05612885521189
