20;53,90425716474286
23,493150684931507;45,99499426629585
27,19178082191781;38,881624011215386
31,506849315068493;32,26256015928883
35,410958904109584;27,53228418508197
39,72602739726027;23,27876520997009
45,47945205479452;18,96473595988166
50;16,187287714088214
54,52054794520548;13,947070752597485
59,863013698630134;11,685810778031197
64,7945205479452;10,06986574907998
70,13698630136986;8,597314055575955
77,53424657534245;7,0076645303356955
85,95890410958903;5,607384430358045
92,32876712328766;4,834158180181492
99,72602739726025;4,129899961475887
