28,424657534246577;986,2653312406303
31,301369863013697;810,3467058121875
35,410958904109584;612,0417089934873
38,49315068493151;498,2008298538891
42,602739726027394;387,04324548399757
46,09589041095891;315,0930564622103
50;254,1513689532034
53,90410958904109;206,93202434264904
59,657534246575345;154,91014945444505
63,97260273972603;127,33643045237454
67,67123287671232;107,64317488800137
71,16438356164383;93,59168524475767
75,4794520547945;78,39228636805778
79,58904109589041;66,90286310910098
84,10958904109587;56,57054419731413
88,63013698630135;48,28560107568098
93,97260273972601;40,4569825078733
97,67123287671231;35,84556896546806
103,01369863013697;30,317470002449753
109,17808219178082;25,170914537966205
115,13698630136984;21,093988745231155
119,24657534246573;18,8685377853213
