dm, v1
42.628674697948206, 997.1030865314877
64.95777496324523, 798.327489644053
116.08809124411351, 593.4979829518795
222.1249891524599, 421.2674512239674
444.81486104659535, 290.8257731762203
813.1994502066758, 208.3623411304155
1486.704942033289, 150.66541137261595
1998.7498484546215, 127.52980353843107
