dm, v1
139.49246927717994, 994.7370620134709
212.55442510764655, 789.1168673402894
367.1006810857145, 592.1302499148514
641.2697876990683, 440.22555849955177
977.1475963511152, 349.2273756676327
1472.1393715187346, 282.206635289285
2024.7602526363878, 236.66689443615033
